No.,Exchange,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue,Date
2299,OTC,otc/FJTCY,"Fujitec Co., Ltd.",2921339868.0,38.875,0.582,1675954488.0,2025-10-07
2300,OTC,otc/TDBOY,Toyota Boshoku Corporation,2918978094.0,28.11,0.0,13487420487.0,2025-10-07
2301,OTC,otc/BBAJF,"Banco del Bajío, S.A., Institución de Banca Múltiple",2918853184.0,2.5,11.857,1198337165.0,2025-10-07
2302,OTC,otc/CLCMF,Sinch AB (publ),2907219056.0,3.029,-16.326,3044681179.0,2025-10-07
2303,OTC,otc/PTKFY,PT Kalbe Farma Tbk.,2905581492.0,12.2,-21.94,2056235375.0,2025-10-07
2304,OTC,otc/ADOOY,PT Alamtri Resources Indonesia Tbk,2904791256.0,5.22,-0.29,1882674000.0,2025-10-07
2305,OTC,otc/PADEF,PT Alamtri Resources Indonesia Tbk,2904791256.0,0.0739,-30.935,1882674000.0,2025-10-07
2306,OTC,otc/KRDXF,Kardex Holding AG,2902398870.0,391.02,0.0,983206107.0,2025-10-07
2307,OTC,otc/NETLF,NetLink NBN Trust,2896927564.0,0.7461,9.608,305996219.0,2025-10-07
2308,OTC,otc/MNGPF,Man Group Plc,2890289016.0,2.525,0.0,1305000000.0,2025-10-07
2309,OTC,otc/TYOYF,"Taiyo Yuden Co., Ltd.",2888300536.0,20.485,4.783,2392012628.0,2025-10-07
2310,OTC,otc/TYOYY,"Taiyo Yuden Co., Ltd.",2888300536.0,92.34,0.0,2392012628.0,2025-10-07
2311,OTC,otc/CRRSF,Cirrus Aircraft Limited,2887663849.0,8.0,-1.235,1316235000.0,2025-10-07
2312,OTC,otc/KPTCY,"Kansai Paint Co., Ltd.",2887611019.0,8.655,0.523,4076270645.0,2025-10-07
2313,OTC,otc/IFMNF,Dentsu Soken Inc.,2884174343.0,43.91,1.479,1099600809.0,2025-10-07
2314,OTC,otc/ZNKKY,"ZENKOKU HOSHO Co.,Ltd.",2879743143.0,10.326,0.0,399872483.0,2025-10-07
2315,OTC,otc/BRCTF,BioArctic AB (publ),2860958053.0,34.2872,0.0,195554489.0,2025-10-07
2316,OTC,otc/THYCF,Taiheiyo Cement Corporation,2859587125.0,25.0,0.0,6228576035.0,2025-10-07
2317,OTC,otc/MRSKF,"DMG Mori Co., Ltd.",2856310066.0,21.43,4.348,3564473791.0,2025-10-07
2318,OTC,otc/LOIMF,Loomis AB (publ),2855066695.0,42.89,0.0,3220192280.0,2025-10-07
2319,OTC,otc/HKUOY,Hakuhodo DY Holdings Inc,2855050969.0,15.58,0.0,6395901169.0,2025-10-07
2320,OTC,otc/TBLMF,Tiger Brands Limited,2850678562.0,18.0,-4.403,2068945999.0,2025-10-07
2321,OTC,otc/ABOIF,"Aboitiz Equity Ventures, Inc.",2850281055.0,0.6322,-7.587,5231343200.0,2025-10-07
2322,OTC,otc/ABTZY,"Aboitiz Equity Ventures, Inc.",2850281055.0,5.215,0.0,5231343200.0,2025-10-07
2323,OTC,otc/SJMHF,SJM Holdings Limited,2847303801.0,0.3646,0.69,3771603628.0,2025-10-07
2324,OTC,otc/SJMHY,SJM Holdings Limited,2847303801.0,1.59,0.0,3771603628.0,2025-10-07
2325,OTC,otc/VISIF,"Visional, Inc.",2842890657.0,72.06,6.598,532546317.0,2025-10-07
2326,OTC,otc/THYCY,Taiheiyo Cement Corporation,2839455392.0,6.459,9.475,6228576035.0,2025-10-07
2327,OTC,otc/DTREF,Dateline Resources Limited,2836941667.0,0.39122,-3.972,202006.0,2025-10-07
2328,OTC,otc/SOHVY,"Sumitomo Heavy Industries, Ltd.",2836517655.0,5.946,0.0,7245834664.0,2025-10-07
2329,OTC,otc/CCOJY,Coca-Cola Bottlers Japan Holdings Inc.,2835628931.0,8.53,-1.39,6232277275.0,2025-10-07
2330,OTC,otc/OLGPF,Olam Group Limited,2830717108.0,0.7793,0.0,48166996509.0,2025-10-07
2331,OTC,otc/NIFCY,Nifco Inc.,2822861002.0,13.23,0.498,2442818030.0,2025-10-07
2332,OTC,otc/FRLOF,Frasers Logistics & Commercial Trust,2821728792.0,0.7,-6.154,344556739.0,2025-10-07
2333,OTC,otc/NCTKF,Nabtesco Corporation,2819993998.0,22.77,0.0,2332397720.0,2025-10-07
2334,OTC,otc/NCTKY,Nabtesco Corporation,2819993998.0,12.49,17.83,2332397720.0,2025-10-07
2335,OTC,otc/TNIPF,Theon International Plc,2818956863.0,34.8,0.0,450622797.0,2025-10-07
2336,OTC,otc/GMALY,Genting Malaysia Berhad,2810672734.0,12.44,0.0,2609238682.0,2025-10-07
2337,OTC,otc/GMALF,Genting Malaysia Berhad,2810339316.0,0.4506,18.704,2609238682.0,2025-10-07
2338,OTC,otc/BVNKF,Bavarian Nordic A/S,2808690220.0,36.005,-0.81,1016273718.0,2025-10-07
2339,OTC,otc/BVNRY,Bavarian Nordic A/S,2808690220.0,11.855,-0.91,1016273718.0,2025-10-07
2340,OTC,otc/CSPKF,COSCO SHIPPING Ports Limited,2807869824.0,0.7466,0.0,1599186000.0,2025-10-07
2341,OTC,otc/CSPKY,COSCO SHIPPING Ports Limited,2807869824.0,6.85,0.0,1599186000.0,2025-10-07
2342,OTC,otc/CFACY,COFACE SA,2797233174.0,19.5,4.334,2236340576.0,2025-10-07
2343,OTC,otc/COFAF,COFACE SA,2797233174.0,18.215,0.0,2236340576.0,2025-10-07
2344,OTC,otc/CRMIF,Carmila S.A.,2794828489.0,18.65,0.0,669601879.0,2025-10-07
2345,OTC,otc/TNISF,"Técnicas Reunidas, S.A.",2794584570.0,31.0,0.0,5990818556.0,2025-10-07
2346,OTC,otc/TNISY,"Técnicas Reunidas, S.A.",2794584570.0,7.09,8.079,5990818556.0,2025-10-07
2347,OTC,otc/EIFZF,Exchange Income Corporation,2793206439.0,53.65,-0.35,2042552020.0,2025-10-07
2348,OTC,otc/OPMXF,"Operadora de Sites Mexicanos, S.A.B. de C.V.",2786726006.0,0.9196,3.84,724103569.0,2025-10-07
2349,OTC,otc/PEYUF,Peyto Exploration & Development Corp.,2786560877.0,14.164,2.12,709880779.0,2025-10-07
2350,OTC,otc/IOIHF,IOI Properties Group Berhad,2782464922.0,0.4,0.0,726953757.0,2025-10-07
2351,OTC,otc/BGAOF,Proximus PLC,2781594223.0,9.98,16.453,7577216677.0,2025-10-07
2352,OTC,otc/BGAOY,Proximus PLC,2781594223.0,1.68,2.44,7577216677.0,2025-10-07
2353,OTC,otc/MNOIY,Mandarin Oriental International Limited,2772000000.0,16.918,-22.925,522400000.0,2025-10-07
2354,OTC,otc/BKFKF,P/F Bakkafrost,2766890579.0,45.3423,0.0,1028718066.0,2025-10-07
2355,OTC,otc/BKFKY,P/F Bakkafrost,2766890579.0,12.38,11.532,1028718066.0,2025-10-07
2356,OTC,otc/PTNDY,PT Vale Indonesia Tbk,2762254083.0,12.2,0.0,898377000.0,2025-10-07
2357,OTC,otc/CTRRF,CT Real Estate Investment Trust,2760668978.0,11.9,-0.833,432748229.0,2025-10-07
2358,OTC,otc/MAORF,Mandarin Oriental International Limited,2760000000.0,2.5,4.17,522400000.0,2025-10-07
2359,OTC,otc/SRMGF,SpareBank 1 SMN,2757660182.0,12.43,8.087,904680380.0,2025-10-07
2360,OTC,otc/BVHMF,Vistry Group PLC,2753891711.0,8.745,0.4,5057405124.0,2025-10-07
2361,OTC,otc/BVHMY,Vistry Group PLC,2753891711.0,8.75,2.941,5057405124.0,2025-10-07
2362,OTC,otc/CWYUF,SmartCentres Real Estate Investment Trust,2751330847.0,18.846,-0.97,694245743.0,2025-10-07
2363,OTC,otc/WLWHY,Woolworths Holdings Limited,2747166951.0,3.1,3.68,4463055227.0,2025-10-07
2364,OTC,otc/UVRBY,Universal Robina Corporation,2740752670.0,11.7,0.0,2933982663.0,2025-10-07
2365,OTC,otc/TORLF,TORIDOLL Holdings Corporation,2737846304.0,31.31,0.0,1886897411.0,2025-10-07
2366,OTC,otc/UVRBF,Universal Robina Corporation,2734165464.0,1.5,0.0,2933982663.0,2025-10-07
2367,OTC,otc/MBRFY,Marfrig Global Foods S.A.,2727639471.0,3.225,-2.57,29237182671.0,2025-10-07
2368,OTC,otc/AMLTF,AMP Limited,2726739182.0,1.14,-15.556,1842916148.0,2025-10-07
2369,OTC,otc/MCSHF,Metcash Limited,2719658205.0,2.44,0.0,11083173393.0,2025-10-07
2370,OTC,otc/YUEIF,Yue Yuen Industrial (Holdings) Limited,2714925040.0,1.69,0.0,8226902000.0,2025-10-07
2371,OTC,otc/YUEIY,Yue Yuen Industrial (Holdings) Limited,2714925040.0,8.6,0.58,8226902000.0,2025-10-07
2372,OTC,otc/OSBGF,OSB Group Plc,2713276656.0,7.65,0.0,872037265.0,2025-10-07
2373,OTC,otc/CTRGF,Country Garden Services Holdings Company Limited,2706587503.0,0.82,0.0,6439629665.0,2025-10-07
2374,OTC,otc/PTXKY,PT XLSMART Telecom Sejahtera Tbk,2706234003.0,3.205,0.47,2244498775.0,2025-10-07
2375,OTC,otc/JPRRF,Japan Prime Realty Investment Corporation,2703040560.0,676.02,-3.383,279910197.0,2025-10-07
2376,OTC,otc/CEVIF,China Everbright Limited,2700487641.0,1.22,0.0,306783736.0,2025-10-07
2377,OTC,otc/CEVIY,China Everbright Limited,2700487641.0,5.4,0.0,306783736.0,2025-10-07
2378,OTC,otc/BVILF,Breville Group Limited,2700409684.0,20.375,-7.39,1112273652.0,2025-10-07
2379,OTC,otc/PTNDF,PT Vale Indonesia Tbk,2698753989.0,0.1545,-18.684,898377000.0,2025-10-07
2380,OTC,otc/APEMY,Aperam S.A.,2688669194.0,36.89,4.09,7370522607.0,2025-10-07
2381,OTC,otc/NTXVF,Nexteer Automotive Group Limited,2686573757.0,1.16,5.94,4419407000.0,2025-10-07
2382,OTC,otc/THLPF,Thule Group AB (publ),2683470049.0,29.2,5.339,1060743241.0,2025-10-07
2383,OTC,otc/MLFNF,Maple Leaf Foods Inc.,2678909858.0,20.98,-3.87,3736467817.0,2025-10-07
2384,OTC,otc/GGNDF,GN Store Nord A/S,2678517345.0,17.02,0.0,2728134311.0,2025-10-07
2385,OTC,otc/GNNDY,GN Store Nord A/S,2678517345.0,54.98,-1.82,2728134311.0,2025-10-07
2386,OTC,otc/THUPY,Thule Group AB (publ),2677575893.0,12.0965,-1.21,1060743241.0,2025-10-07
2387,OTC,otc/BYLOF,Big Yellow Group Plc,2676174922.0,13.39,-2.37,264208840.0,2025-10-07
2388,OTC,otc/HYPMY,Hypera S.A.,2672729104.0,4.28,7.0,1222606812.0,2025-10-07
2389,OTC,otc/NDVLY,New World Development Company Limited,2671224639.0,0.4395,-6.53,3526200792.0,2025-10-07
2390,OTC,otc/NWWDF,New World Development Company Limited,2671224639.0,0.8485,8.117,3526200792.0,2025-10-07
2391,OTC,otc/STAEF,"Stanley Electric Co., Ltd.",2665303353.0,20.355,0.767,3520765896.0,2025-10-07
2392,OTC,otc/IIDDY,IGO Limited,2660811033.0,6.4,0.0,346030289.0,2025-10-07
2393,OTC,otc/IPGDF,IGO Limited,2660811033.0,3.42,0.0,346030289.0,2025-10-07
2394,OTC,otc/SMNR,"Semnur Pharmaceuticals, Inc.",2632286151.0,9.0,-52.632,,2025-10-07
2395,OTC,otc/IRRHF,Interroll Holding AG,2626526927.0,2962.74,0.0,663142541.0,2025-10-07
2396,OTC,otc/PROCF,Procaps Group S.A.,2626406456.0,1.14,0.0,423748000.0,2025-10-07
2397,OTC,otc/GKTRF,Gek Terna S.A.,2625907194.0,25.64,31.487,4513048738.0,2025-10-07
2398,OTC,otc/CALEF,Caledonia Investments Plc,2625905632.0,5.02,24.751,124807814.0,2025-10-07
2399,OTC,otc/BATRB,"Atlanta Braves Holdings, Inc.",2624024016.0,52.5,0.0,702443000.0,2025-10-07
2400,OTC,otc/HCHDF,Hochschild Mining plc,2614483561.0,5.11,0.39,1075966000.0,2025-10-07
2401,OTC,otc/SPKKY,Spark New Zealand Limited,2614274290.0,6.78,-0.44,2263061967.0,2025-10-07
2402,OTC,otc/GEBHF,Genting Berhad,2613037764.0,0.6908,0.0,6342798655.0,2025-10-07
2403,OTC,otc/GEBHY,Genting Berhad,2613037764.0,3.69,0.03,6342798655.0,2025-10-07
2404,OTC,otc/FURCF,Forvia SE,2612131800.0,12.35,-7.84,31611391663.0,2025-10-07
2405,OTC,otc/TCAPF,TP ICAP Group PLC,2611710589.0,3.965,7.162,3105904919.0,2025-10-07
2406,OTC,otc/DWVYF,Derwent London Plc,2605729275.0,22.9,-5.567,383066173.0,2025-10-07
2407,OTC,otc/NZTCF,Spark New Zealand Limited,2602276633.0,1.3238,1.53,2263061967.0,2025-10-07
2408,OTC,otc/YUPRF,Yuexiu Property Company Limited,2601876693.0,0.4032,-20.348,13768391216.0,2025-10-07
2409,OTC,otc/ALFRY,Alfresa Holdings Corporation,2598708909.0,16.0,0.0,20771328013.0,2025-10-07
2410,OTC,otc/DMCHY,"DMCI Holdings, Inc.",2595629992.0,2.0,0.0,1922758910.0,2025-10-07
2411,OTC,otc/EQGPF,EQB Inc.,2585498818.0,66.16,0.0,814060479.0,2025-10-07
2412,OTC,otc/SOTDF,Ströer SE & Co. KGaA,2581525849.0,44.86,-26.01,2421706401.0,2025-10-07
2413,OTC,otc/POELF,"The Navigator Company, S.A.",2576762281.0,3.625,-9.38,2408228148.0,2025-10-07
2414,OTC,otc/BICEF,Société BIC SA,2572951793.0,62.68,0.0,2506118614.0,2025-10-07
2415,OTC,otc/BICEY,Société BIC SA,2572951793.0,30.4,-3.31,2506118614.0,2025-10-07
2416,OTC,otc/VALIF,Valiant Holding AG,2572915656.0,118.353,0.0,690636003.0,2025-10-07
2417,OTC,otc/DRDGF,DRDGOLD Limited,2568332621.0,2.83,0.0,443674785.0,2025-10-07
2418,OTC,otc/DREUF,Dream Industrial Real Estate Investment Trust,2564895555.0,8.89,-0.95,377913422.0,2025-10-07
2419,OTC,otc/KBAGF,Koninklijke BAM Groep nv,2561699144.0,7.39,35.596,7851498532.0,2025-10-07
2420,OTC,otc/PLXNF,Pluxee N.V.,2561292193.0,17.72,-2.099,1302674019.0,2025-10-07
2421,OTC,otc/TPSRF,Topsports International Holdings Limited,2557954183.0,0.357,0.0,3709136599.0,2025-10-07
2422,OTC,otc/PALAF,Paladin Energy Ltd,2555612344.0,5.75,1.77,177676000.0,2025-10-07
2423,OTC,otc/FRSHY,China Jinmao Holdings Group Limited,2551253436.0,7.5,80.505,8681234540.0,2025-10-07
2424,OTC,otc/KNEVF,Kinnevik AB,2546898714.0,8.96,0.0,-261952158.0,2025-10-07
2425,OTC,otc/KNKZF,KWS SAAT SE & Co. KGaA,2542920716.0,74.8,1.081,1969028773.0,2025-10-07
2426,OTC,otc/THQQF,Embracer Group AB (publ),2538483416.0,12.3,0.0,2197516755.0,2025-10-07
2427,OTC,otc/APELY,"Alps Alpine Co., Ltd.",2534459654.0,24.5,0.0,6901591671.0,2025-10-07
2428,OTC,otc/ELNRF,"Elecnor, S.A.",2531012325.0,26.075,-7.859,4816281856.0,2025-10-07
2429,OTC,otc/ALSSF,"Alsea, S.A.B. de C.V.",2530679599.0,3.37,0.0,4403189517.0,2025-10-07
2430,OTC,otc/NPSKY,NSK Ltd.,2527724475.0,10.3675,-1.07,5489007401.0,2025-10-07
2431,OTC,otc/KGTHY,Krungthai Card Public Company Limited,2525439034.0,9.58,6.01,586147785.0,2025-10-07
2432,OTC,otc/CCVTF,China Conch Venture Holdings Limited,2523881488.0,1.17,24.96,868545465.0,2025-10-07
2433,OTC,otc/TCHBF,Tecan Group AG,2520925268.0,200.0,-1.478,1139970828.0,2025-10-07
2434,OTC,otc/AUBBF,AUB Group Limited,2518835845.0,22.5,0.0,768892022.0,2025-10-07
2435,OTC,otc/HAWPF,Haw Par Corporation Limited,2518118679.0,11.23,0.0,198724624.0,2025-10-07
2436,OTC,otc/APELF,"Alps Alpine Co., Ltd.",2516616845.0,10.0,0.0,6901591671.0,2025-10-07
2437,OTC,otc/OCDGF,Ocado Group plc,2512221532.0,3.0,-3.23,1742669254.0,2025-10-07
2438,OTC,otc/OCDDY,Ocado Group plc,2511266108.0,6.1,0.33,1742669254.0,2025-10-07
2439,OTC,otc/CRYIF,Crystal International Group Limited,2511167573.0,0.5468,36.632,2605432000.0,2025-10-07
2440,OTC,otc/GYUAF,GS Yuasa Corporation,2506644872.0,23.26,1.705,4052205658.0,2025-10-07
2441,OTC,otc/APNHY,Aspen Pharmacare Holdings Limited,2503411156.0,5.62,0.0,2442064141.0,2025-10-07
2442,OTC,otc/BLUMY,Blue Moon Group Holdings Limited,2501780781.0,2.1,59.091,1077875906.0,2025-10-07
2443,OTC,otc/EBCRY,Embracer Group AB (publ),2499191103.0,11.39,-8.88,2197516755.0,2025-10-07
2444,OTC,otc/ELALF,El Al Israel Airlines Ltd.,2496843544.0,4.0,-15.79,3405100000.0,2025-10-07
2445,OTC,otc/MTTRY,Ceconomy AG,2492089144.0,0.9,-10.67,26805637112.0,2025-10-07
2446,OTC,otc/HNLGF,Hang Lung Group Limited,2491585521.0,1.89,-6.9,1354276137.0,2025-10-07
2447,OTC,otc/HNLGY,Hang Lung Group Limited,2491585521.0,9.7,5.206,1354276137.0,2025-10-07
2448,OTC,otc/PAFRY,Pan African Resources PLC,2485657852.0,24.53,0.0,540033000.0,2025-10-07
2449,OTC,otc/SRAIF,Stadler Rail AG,2485264213.0,25.0,-9.091,4230462228.0,2025-10-07
2450,OTC,otc/NPEGF,"Nippon Electric Glass Co., Ltd.",2475875905.0,33.075,-3.852,2067620477.0,2025-10-07
2451,OTC,otc/ELKMF,Gold Road Resources Limited,2473935826.0,2.34,0.0,436270898.0,2025-10-07
2452,OTC,otc/CDGLY,ComfortDelGro Corporation Limited,2465089365.0,20.19,0.0,3755212628.0,2025-10-07
2453,OTC,otc/WDOFF,Wesdome Gold Mines Ltd.,2455003757.0,16.01,-1.6,532040678.0,2025-10-07
2454,OTC,otc/KPLUF,K+S Aktiengesellschaft,2454341076.0,13.77,0.0,4259776864.0,2025-10-07
2455,OTC,otc/KPLUY,K+S Aktiengesellschaft,2454341076.0,6.858,1.09,4259776864.0,2025-10-07
2456,OTC,otc/LSIIF,Lisi S.A.,2452076808.0,51.6,0.0,2271536113.0,2025-10-07
2457,OTC,otc/MIMTF,Mitsubishi Materials Corporation,2449288457.0,18.0,0.0,13029035151.0,2025-10-07
2458,OTC,otc/JGCCF,JGC Holdings Corporation,2429331209.0,10.11,11.713,5848083076.0,2025-10-07
2459,OTC,otc/JGCCY,JGC Holdings Corporation,2429331209.0,20.115,0.0,5848083076.0,2025-10-07
2460,OTC,otc/HMNTY,Hemnet Group AB (publ),2429052410.0,24.35,-1.992,162807840.0,2025-10-07
2461,OTC,otc/TOIPY,Thai Oil Public Company Limited,2426735164.0,10.99,0.0,11427194544.0,2025-10-07
2462,OTC,otc/SEPLF,Seplat Energy Plc,2424998226.0,2.52,-8.364,2092247000.0,2025-10-07
2463,OTC,otc/MCARY,"Mercari, Inc.",2422664952.0,7.52,0.0,1335170144.0,2025-10-07
2464,OTC,otc/BOWFF,Boardwalk Real Estate Investment Trust,2412416136.0,48.676,-1.51,466253134.0,2025-10-07
2465,OTC,otc/GLPGF,Galapagos NV,2412393066.0,33.45,0.0,323674692.0,2025-10-07
2466,OTC,otc/MITFF,Mitie Group plc,2412346126.0,1.849,0.0,6566751510.0,2025-10-07
2467,OTC,otc/MITFY,Mitie Group plc,2412346126.0,7.3955,-0.4,6566751510.0,2025-10-07
2468,OTC,otc/MRCIF,"Mercari, Inc.",2405609187.0,15.88,0.0,1335170144.0,2025-10-07
2469,OTC,otc/CURLF,"Curaleaf Holdings, Inc.",2405010710.0,3.22,2.55,1286113000.0,2025-10-07
2470,OTC,otc/ATHOF,Athabasca Oil Corporation,2400754329.0,4.94,1.4,1017168917.0,2025-10-07
2471,OTC,otc/PRMRF,Paramount Resources Ltd.,2400055356.0,16.793,0.56,1072250817.0,2025-10-07
2472,OTC,otc/LLESY,Lendlease Group,2395294823.0,3.74,0.0,5080312072.0,2025-10-07
2473,OTC,otc/EXXAF,Exxaro Resources Limited,2389315147.0,10.03,0.0,2383494699.0,2025-10-07
2474,OTC,otc/SNCNQ,Sunac China Holdings Limited,2387717577.0,0.088,0.0,8337359781.0,2025-10-07
2475,OTC,otc/PPAAF,PT Perusahaan Gas Negara Tbk,2378752535.0,0.1,1.01,3887413336.0,2025-10-07
2476,OTC,otc/PPAAY,PT Perusahaan Gas Negara Tbk,2378752535.0,5.05,0.0,3887413336.0,2025-10-07
2477,OTC,otc/HMNKF,HMS Networks AB (publ),2377674684.0,47.2,0.0,350304803.0,2025-10-07
2478,OTC,otc/CHRYY,Chorus Limited,2376877648.0,27.11,0.0,616038882.0,2025-10-07
2479,OTC,otc/CBCFF,"Calbee, Inc.",2374178062.0,23.0,12.108,2267473545.0,2025-10-07
2480,OTC,otc/CLBEY,"Calbee, Inc.",2374178062.0,4.69,2.63,2267473545.0,2025-10-07
2481,OTC,otc/GMOYF,"GMO internet group, Inc.",2373007598.0,26.0,0.0,1964831374.0,2025-10-07
2482,OTC,otc/OUTFF,Outokumpu Oyj,2371890113.0,4.609,4.989,6967704052.0,2025-10-07
2483,OTC,otc/RENZY,"REN - Redes Energéticas Nacionais, SGPS, S.A.",2357626484.0,7.1,0.282,1200439225.0,2025-10-07
2484,OTC,otc/SIMEF,Sime Darby Property Berhad,2355688134.0,0.3069,0.0,950237634.0,2025-10-07
2485,OTC,otc/IRLCF,Israel Corporation Ltd,2348922051.0,275.0,-3.509,6953000000.0,2025-10-07
2486,OTC,otc/FFXDF,Fairfax India Holdings Corporation,2341661928.0,17.4701,-0.28,221154000.0,2025-10-07
2487,OTC,otc/BFFBF,BFF Bank S.p.A.,2338333294.0,12.6549,0.0,451510276.0,2025-10-07
2488,OTC,otc/AUTLF,Austal Limited,2336886612.0,5.555,4.42,1195395660.0,2025-10-07
2489,OTC,otc/OUTKY,Outokumpu Oyj,2334586210.0,2.27,-4.219,6967704052.0,2025-10-07
2490,OTC,otc/SMGBF,San Miguel Corporation,2332740012.0,0.998,0.0,26671919412.0,2025-10-07
2491,OTC,otc/BEKAY,NV Bekaert SA,2320928313.0,4.41,26.0,4522197299.0,2025-10-07
2492,OTC,otc/MTTWF,Metro AG,2306204201.0,6.18,1.311,37614797418.0,2025-10-07
2493,OTC,otc/SUEZY,Südzucker AG,2299738228.0,5.9,0.0,10548054015.0,2025-10-07
2494,OTC,otc/PASTF,OPmobility SE,2298873757.0,9.5,0.0,12217263653.0,2025-10-07
2495,OTC,otc/LGYRF,Landis+Gyr Group AG,2296931518.0,78.62,27.526,1729319000.0,2025-10-07
2496,OTC,otc/WCHNF,West China Cement Limited,2295367668.0,0.3551,0.0,1404486027.0,2025-10-07
2497,OTC,otc/TOPCF,Topcon Corporation,2289106523.0,22.0,0.0,1476981678.0,2025-10-07
2498,OTC,otc/DKCLF,"Daiei Kankyo Co., Ltd.",2288163147.0,20.85,0.0,560349630.0,2025-10-07
2499,OTC,otc/LDGYY,Landis+Gyr Group AG,2284602272.0,20.52,0.687,1729319000.0,2025-10-07
2500,OTC,otc/CTRYQ,Country Garden Holdings Company Limited,2278518077.0,0.03,0.0,31159998881.0,2025-10-07
2501,OTC,otc/ASAIY,Sendas Distribuidora S.A.,2275424025.0,8.24,-4.3,13999412709.0,2025-10-07
2502,OTC,otc/HSHPF,Hill & Smith PLC,2274558166.0,20.405,0.0,1183723798.0,2025-10-07
2503,OTC,otc/SUEZF,Südzucker AG,2273159730.0,13.0,-0.307,10548054015.0,2025-10-07
2504,OTC,otc/RNDOF,Round One Corporation,2271663216.0,9.0,0.0,1248669267.0,2025-10-07
2505,OTC,otc/GGGSF,Greggs plc,2271637601.0,22.92,0.09,2854537226.0,2025-10-07
2506,OTC,otc/GGGSY,Greggs plc,2271637601.0,7.81,0.0,2854537226.0,2025-10-07
2507,OTC,otc/NUVSF,NuVista Energy Ltd.,2265375600.0,11.76,1.29,820132564.0,2025-10-07
2508,OTC,otc/SWONF,SoftwareOne Holding AG,2261150888.0,10.21,0.591,1223211951.0,2025-10-07
2509,OTC,otc/SURRF,Sun Art Retail Group Limited,2255794954.0,0.25,0.0,9860401024.0,2025-10-07
2510,OTC,otc/SURRY,Sun Art Retail Group Limited,2255794954.0,2.2,0.0,9860401024.0,2025-10-07
2511,OTC,otc/MEOBF,Mesoblast Limited,2253049782.0,1.9,8.571,17198000.0,2025-10-07
2512,OTC,otc/PTGIF,PT Medco Energi Internasional Tbk,2252958756.0,0.0812,9.14,2323108576.0,2025-10-07
2513,OTC,otc/WFRSF,West African Resources Limited,2251982629.0,1.5,-16.2,565717564.0,2025-10-07
2514,OTC,otc/GRNNF,Grand City Properties S.A.,2249096140.0,12.492,0.0,701861421.0,2025-10-07
2515,OTC,otc/TRRVF,TerraVest Industries Inc.,2243144008.0,102.83,-0.8,866948220.0,2025-10-07
2516,OTC,otc/KPLIF,Keppel Infrastructure Trust,2236954771.0,0.27,0.0,1867837594.0,2025-10-07
2517,OTC,otc/SHPHF,Sihuan Pharmaceutical Holdings Group Ltd.,2236700406.0,0.1,0.0,292807588.0,2025-10-07
2518,OTC,otc/APYRF,Allied Properties Real Estate Investment Trust,2231808495.0,15.44,-2.95,438844163.0,2025-10-07
2519,OTC,otc/GENSF,Genus plc,2229612504.0,35.15,0.0,921770106.0,2025-10-07
2520,OTC,otc/JPTXF,"Japan Petroleum Exploration Co., Ltd.",2228809932.0,7.0,0.0,2650898385.0,2025-10-07
2521,OTC,otc/ITOEF,"Ito En, Ltd.",2227414116.0,23.0,0.0,3179240591.0,2025-10-07
2522,OTC,otc/GENSY,Genus plc,2224816348.0,24.34,5.826,921770106.0,2025-10-07
2523,OTC,otc/MMNNF,Munters Group AB (publ),2212866281.0,11.35,-31.832,1720723868.0,2025-10-07
2524,OTC,otc/LCSHF,Lancashire Holdings Limited,2210747256.0,8.9,1.947,1527600000.0,2025-10-07
2525,OTC,otc/GMPUF,"Gestamp Automoción, S.A.",2208495606.0,2.95,0.0,13858051674.0,2025-10-07
2526,OTC,otc/BLRDY,Billerud AB (publ),2208215325.0,20.7,11.892,4598096383.0,2025-10-07
2527,OTC,otc/BLRDF,Billerud AB (publ),2205063477.0,9.08,0.889,4598096383.0,2025-10-07
2528,OTC,otc/TNEYF,Tamarack Valley Energy Ltd.,2204023319.0,4.44,1.37,1028524921.0,2025-10-07
2529,OTC,otc/KOSCF,KOSÉ Corporation,2184651905.0,42.22,0.0,2246728583.0,2025-10-07
2530,OTC,otc/KSRYY,KOSÉ Corporation,2184651905.0,7.57,0.0,2246728583.0,2025-10-07
2531,OTC,otc/THDDY,TV Asahi Holdings Corporation,2176167123.0,22.7,3.125,2266128900.0,2025-10-07
2532,OTC,otc/NTSGF,National Storage REIT,2174815287.0,1.58,0.0,255818528.0,2025-10-07
2533,OTC,otc/ULVAF,"ULVAC, Inc.",2174553758.0,33.38,-15.258,1740996493.0,2025-10-07
2534,OTC,otc/BCCMY,BAIC Motor Corporation Limited,2173275350.0,2.6,0.0,25206143246.0,2025-10-07
2535,OTC,otc/BMCLF,BAIC Motor Corporation Limited,2173275350.0,0.2755,4.159,25206143246.0,2025-10-07
2536,OTC,otc/NHPEF,New Hope Corporation Limited,2171174103.0,2.65,-2.21,1155128930.0,2025-10-07
2537,OTC,otc/TVAVF,The Tel-Aviv Stock Exchange Ltd.,2167988062.0,23.65,3.842,145903303.0,2025-10-07
2538,OTC,otc/FRCEF,Fletcher Building Limited,2164323755.0,1.6101,0.0,4249088698.0,2025-10-07
2539,OTC,otc/HRUFF,H&R Real Estate Investment Trust,2163195269.0,8.213,0.16,511693282.0,2025-10-07
